service,metric,family,unit,namespace,pod,persistentvolumeclaim,timestamp,timestamp_unix,value,labels_json
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T01:44:38.362000Z,1785980678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T02:44:38.362000Z,1785984278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T03:44:38.362000Z,1785987878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T04:44:38.362000Z,1785991478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T05:44:38.362000Z,1785995078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T06:44:38.362000Z,1785998678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T07:44:38.362000Z,1786002278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T08:44:38.362000Z,1786005878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T09:44:38.362000Z,1786009478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T10:44:38.362000Z,1786013078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T11:44:38.362000Z,1786016678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T12:44:38.362000Z,1786020278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T13:44:38.362000Z,1786023878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T14:44:38.362000Z,1786027478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T15:44:38.362000Z,1786031078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T16:44:38.362000Z,1786034678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T17:44:38.362000Z,1786038278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T18:44:38.362000Z,1786041878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T19:44:38.362000Z,1786045478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T20:44:38.362000Z,1786049078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T21:44:38.362000Z,1786052678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T22:44:38.362000Z,1786056278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-06T23:44:38.362000Z,1786059878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T00:44:38.362000Z,1786063478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T01:44:38.362000Z,1786067078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T02:44:38.362000Z,1786070678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T03:44:38.362000Z,1786074278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T04:44:38.362000Z,1786077878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T05:44:38.362000Z,1786081478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T06:44:38.362000Z,1786085078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T07:44:38.362000Z,1786088678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T08:44:38.362000Z,1786092278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T09:44:38.362000Z,1786095878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T10:44:38.362000Z,1786099478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T11:44:38.362000Z,1786103078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T12:44:38.362000Z,1786106678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T13:44:38.362000Z,1786110278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T14:44:38.362000Z,1786113878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T15:44:38.362000Z,1786117478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T16:44:38.362000Z,1786121078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T17:44:38.362000Z,1786124678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T18:44:38.362000Z,1786128278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T19:44:38.362000Z,1786131878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T20:44:38.362000Z,1786135478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T21:44:38.362000Z,1786139078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T22:44:38.362000Z,1786142678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-07T23:44:38.362000Z,1786146278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T00:44:38.362000Z,1786149878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T01:44:38.362000Z,1786153478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T02:44:38.362000Z,1786157078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T03:44:38.362000Z,1786160678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T04:44:38.362000Z,1786164278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T05:44:38.362000Z,1786167878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T06:44:38.362000Z,1786171478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T07:44:38.362000Z,1786175078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T08:44:38.362000Z,1786178678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T09:44:38.362000Z,1786182278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T10:44:38.362000Z,1786185878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T11:44:38.362000Z,1786189478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T12:44:38.362000Z,1786193078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T13:44:38.362000Z,1786196678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T14:44:38.362000Z,1786200278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T15:44:38.362000Z,1786203878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T16:44:38.362000Z,1786207478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T17:44:38.362000Z,1786211078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T18:44:38.362000Z,1786214678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T19:44:38.362000Z,1786218278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T20:44:38.362000Z,1786221878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T21:44:38.362000Z,1786225478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T22:44:38.362000Z,1786229078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-08T23:44:38.362000Z,1786232678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T00:44:38.362000Z,1786236278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T01:44:38.362000Z,1786239878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T02:44:38.362000Z,1786243478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T03:44:38.362000Z,1786247078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T04:44:38.362000Z,1786250678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T05:44:38.362000Z,1786254278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T06:44:38.362000Z,1786257878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T07:44:38.362000Z,1786261478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T08:44:38.362000Z,1786265078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T09:44:38.362000Z,1786268678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T10:44:38.362000Z,1786272278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T11:44:38.362000Z,1786275878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T12:44:38.362000Z,1786279478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T13:44:38.362000Z,1786283078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T14:44:38.362000Z,1786286678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T15:44:38.362000Z,1786290278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T16:44:38.362000Z,1786293878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T17:44:38.362000Z,1786297478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T18:44:38.362000Z,1786301078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T19:44:38.362000Z,1786304678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T20:44:38.362000Z,1786308278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T21:44:38.362000Z,1786311878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T22:44:38.362000Z,1786315478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-09T23:44:38.362000Z,1786319078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-10T00:44:38.362000Z,1786322678.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-10T01:44:38.362000Z,1786326278.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-10T02:44:38.362000Z,1786329878.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-10T03:44:38.362000Z,1786333478.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
pbx-web,disk_read_operations_per_second,disk_io,operations_per_second,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,,2026-08-10T04:44:38.362000Z,1786337078.362,0.0,"{""namespace"":""pbx-web"",""pod"":""lab-rebuild-relay-79957dbd4-xsqhl""}"
