service,metric,namespace,pod,timestamp,timestamp_unix,value,unit,cpu_cores,cpu_percent_of_one_core,memory_bytes,memory_mib
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T07:40:56.296000Z,1785483656.296,0.0003892329885534033,cores,0.0003892329885534033,0.03892329885534033,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T08:40:56.296000Z,1785487256.296,0.00040830369843525245,cores,0.00040830369843525245,0.04083036984352525,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T09:40:56.296000Z,1785490856.296,0.00040241742427382687,cores,0.00040241742427382687,0.04024174242738269,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T10:40:56.296000Z,1785494456.296,0.00036870419348099834,cores,0.00036870419348099834,0.036870419348099835,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T11:40:56.296000Z,1785498056.296,0.00042935902573057764,cores,0.00042935902573057764,0.042935902573057766,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T12:40:56.296000Z,1785501656.296,0.00041411895497501735,cores,0.00041411895497501735,0.04141189549750174,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T13:40:56.296000Z,1785505256.296,0.00040357129586156634,cores,0.00040357129586156634,0.040357129586156636,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T14:40:56.296000Z,1785508856.296,0.00040279383632193524,cores,0.00040279383632193524,0.04027938363219352,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T15:40:56.296000Z,1785512456.296,0.00041232862913738477,cores,0.00041232862913738477,0.041232862913738476,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T16:40:56.296000Z,1785516056.296,0.00034929513288888594,cores,0.00034929513288888594,0.034929513288888596,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T17:40:56.296000Z,1785519656.296,0.0004376044214786148,cores,0.0004376044214786148,0.04376044214786148,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T18:40:56.296000Z,1785523256.296,0.0004080496346860879,cores,0.0004080496346860879,0.04080496346860879,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T19:40:56.296000Z,1785526856.296,0.00039176964185585946,cores,0.00039176964185585946,0.039176964185585944,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T20:40:56.296000Z,1785530456.296,0.00040128905892594083,cores,0.00040128905892594083,0.04012890589259408,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T21:40:56.296000Z,1785534056.296,0.00040710757697833753,cores,0.00040710757697833753,0.040710757697833756,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T22:40:56.296000Z,1785537656.296,0.00041585393204974017,cores,0.00041585393204974017,0.041585393204974015,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T23:40:56.296000Z,1785541256.296,0.0004072972737247499,cores,0.0004072972737247499,0.04072972737247499,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T00:40:56.296000Z,1785544856.296,0.0004146223020325537,cores,0.0004146223020325537,0.041462230203255374,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T01:40:56.296000Z,1785548456.296,0.0004060387229239925,cores,0.0004060387229239925,0.04060387229239925,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T02:40:56.296000Z,1785552056.296,0.00040897684210521176,cores,0.00040897684210521176,0.040897684210521174,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T03:40:56.296000Z,1785555656.296,0.0003914356656446833,cores,0.0003914356656446833,0.03914356656446833,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T04:40:56.296000Z,1785559256.296,0.0004214681623711523,cores,0.0004214681623711523,0.042146816237115234,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T05:40:56.296000Z,1785562856.296,0.0004072642837134557,cores,0.0004072642837134557,0.04072642837134557,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T06:40:56.296000Z,1785566456.296,0.00040165663772048603,cores,0.00040165663772048603,0.0401656637720486,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T07:40:56.296000Z,1785570056.296,0.0003874960418399029,cores,0.0003874960418399029,0.03874960418399029,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T08:40:56.296000Z,1785573656.296,0.00044202440445708567,cores,0.00044202440445708567,0.04420244044570857,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T09:40:56.296000Z,1785577256.296,0.0003780568776689602,cores,0.0003780568776689602,0.037805687766896016,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T10:40:56.296000Z,1785580856.296,0.0004104537345426303,cores,0.0004104537345426303,0.04104537345426303,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T11:40:56.296000Z,1785584456.296,0.0004064173283288767,cores,0.0004064173283288767,0.04064173283288767,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T12:40:56.296000Z,1785588056.296,0.00039437278713937363,cores,0.00039437278713937363,0.03943727871393736,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T13:40:56.296000Z,1785591656.296,0.0004095843819432118,cores,0.0004095843819432118,0.040958438194321184,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T14:40:56.296000Z,1785595256.296,0.0003984777672963993,cores,0.0003984777672963993,0.03984777672963993,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T15:40:56.296000Z,1785598856.296,0.00039655817977590383,cores,0.00039655817977590383,0.03965581797759039,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T16:40:56.296000Z,1785602456.296,0.00040169918164936595,cores,0.00040169918164936595,0.0401699181649366,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T17:40:56.296000Z,1785606056.296,0.000402807906988055,cores,0.000402807906988055,0.0402807906988055,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T18:40:56.296000Z,1785609656.296,0.0004188019990245064,cores,0.0004188019990245064,0.04188019990245064,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T19:40:56.296000Z,1785613256.296,0.0003658866650818256,cores,0.0003658866650818256,0.03658866650818256,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T20:40:56.296000Z,1785616856.296,0.0004034910821447359,cores,0.0004034910821447359,0.04034910821447359,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T21:40:56.296000Z,1785620456.296,0.00039342710679392766,cores,0.00039342710679392766,0.03934271067939277,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T22:40:56.296000Z,1785624056.296,0.00038378523749104624,cores,0.00038378523749104624,0.03837852374910462,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T23:40:56.296000Z,1785627656.296,0.0003988510160160445,cores,0.0003988510160160445,0.039885101601604446,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T00:40:56.296000Z,1785631256.296,0.0003940850394588696,cores,0.0003940850394588696,0.039408503945886963,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T01:40:56.296000Z,1785634856.296,0.00040913177721864293,cores,0.00040913177721864293,0.04091317772186429,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T02:40:56.296000Z,1785638456.296,0.0003779728455114206,cores,0.0003779728455114206,0.03779728455114206,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T03:40:56.296000Z,1785642056.296,0.0003751530830125045,cores,0.0003751530830125045,0.03751530830125045,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T04:40:56.296000Z,1785645656.296,0.00041334420811800894,cores,0.00041334420811800894,0.041334420811800894,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T05:40:56.296000Z,1785649256.296,0.0004158884655351781,cores,0.0004158884655351781,0.041588846553517814,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T06:40:56.296000Z,1785652856.296,0.0004021179932765924,cores,0.0004021179932765924,0.04021179932765924,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T07:40:56.296000Z,1785656456.296,0.0004165433460690027,cores,0.0004165433460690027,0.04165433460690027,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T08:40:56.296000Z,1785660056.296,0.00040172639491018147,cores,0.00040172639491018147,0.040172639491018146,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T09:40:56.296000Z,1785663656.296,0.00038910443554426616,cores,0.00038910443554426616,0.03891044355442662,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T10:40:56.296000Z,1785667256.296,0.0004036591718789782,cores,0.0004036591718789782,0.040365917187897817,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T11:40:56.296000Z,1785670856.296,0.0003828705839904397,cores,0.0003828705839904397,0.03828705839904397,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T12:40:56.296000Z,1785674456.296,0.0003901409010826303,cores,0.0003901409010826303,0.03901409010826303,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T13:40:56.296000Z,1785678056.296,0.0003927451224229625,cores,0.0003927451224229625,0.03927451224229625,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T14:40:56.296000Z,1785681656.296,0.0004001352868570326,cores,0.0004001352868570326,0.040013528685703265,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T15:40:56.296000Z,1785685256.296,0.0004171538109212808,cores,0.0004171538109212808,0.04171538109212808,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T16:40:56.296000Z,1785688856.296,0.00039915635156626987,cores,0.00039915635156626987,0.03991563515662699,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T17:40:56.296000Z,1785692456.296,0.00038491158682641313,cores,0.00038491158682641313,0.038491158682641316,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T18:40:56.296000Z,1785696056.296,0.0003972273521603267,cores,0.0003972273521603267,0.03972273521603267,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T19:40:56.296000Z,1785699656.296,0.0003760098574555955,cores,0.0003760098574555955,0.037600985745559555,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T20:40:56.296000Z,1785703256.296,0.0004048484676342434,cores,0.0004048484676342434,0.04048484676342434,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T21:40:56.296000Z,1785706856.296,0.00042104251638941647,cores,0.00042104251638941647,0.042104251638941645,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T22:40:56.296000Z,1785710456.296,0.00038238905208354826,cores,0.00038238905208354826,0.03823890520835482,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T23:40:56.296000Z,1785714056.296,0.0003875271622627448,cores,0.0003875271622627448,0.03875271622627448,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T00:40:56.296000Z,1785717656.296,0.000406592586538361,cores,0.000406592586538361,0.0406592586538361,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T01:40:56.296000Z,1785721256.296,0.00036534182390497656,cores,0.00036534182390497656,0.03653418239049765,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T02:40:56.296000Z,1785724856.296,0.00038851439674971437,cores,0.00038851439674971437,0.038851439674971434,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T03:40:56.296000Z,1785728456.296,0.0003898305084745691,cores,0.0003898305084745691,0.03898305084745691,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T04:40:56.296000Z,1785732056.296,0.00038442742110087125,cores,0.00038442742110087125,0.03844274211008712,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T05:40:56.296000Z,1785735656.296,0.00040685361661703406,cores,0.00040685361661703406,0.040685361661703404,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T06:40:56.296000Z,1785739256.296,0.0004048523235990881,cores,0.0004048523235990881,0.04048523235990881,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T07:40:56.296000Z,1785742856.296,0.00038426367127284377,cores,0.00038426367127284377,0.038426367127284373,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T08:40:56.296000Z,1785746456.296,0.0003738552645492887,cores,0.0003738552645492887,0.03738552645492887,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T09:40:56.296000Z,1785750056.296,0.00039812475244814044,cores,0.00039812475244814044,0.039812475244814044,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T10:40:56.296000Z,1785753656.296,0.00038889561335431286,cores,0.00038889561335431286,0.03888956133543128,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T11:40:56.296000Z,1785757256.296,0.00039018387602909123,cores,0.00039018387602909123,0.03901838760290912,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T12:40:56.296000Z,1785760856.296,0.0004130718498098792,cores,0.0004130718498098792,0.04130718498098792,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T13:40:56.296000Z,1785764456.296,0.0004154281503514931,cores,0.0004154281503514931,0.04154281503514931,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T14:40:56.296000Z,1785768056.296,0.0003940280927825945,cores,0.0003940280927825945,0.03940280927825945,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T15:40:56.296000Z,1785771656.296,0.0003987322710558338,cores,0.0003987322710558338,0.03987322710558338,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T16:40:56.296000Z,1785775256.296,0.00040190437046165383,cores,0.00040190437046165383,0.040190437046165386,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T17:40:56.296000Z,1785778856.296,0.0003846876237398183,cores,0.0003846876237398183,0.03846876237398183,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T18:40:56.296000Z,1785782456.296,0.00043505911270366195,cores,0.00043505911270366195,0.043505911270366196,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T19:40:56.296000Z,1785786056.296,0.00040152027979922225,cores,0.00040152027979922225,0.04015202797992223,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T20:40:56.296000Z,1785789656.296,0.0004021856991002564,cores,0.0004021856991002564,0.04021856991002564,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T21:40:56.296000Z,1785793256.296,0.00041413242718864855,cores,0.00041413242718864855,0.04141324271886485,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T22:40:56.296000Z,1785796856.296,0.00040079640786866867,cores,0.00040079640786866867,0.04007964078686686,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T23:40:56.296000Z,1785800456.296,0.0004059181019247877,cores,0.0004059181019247877,0.04059181019247877,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T00:40:56.296000Z,1785804056.296,0.0003847023689684779,cores,0.0003847023689684779,0.03847023689684779,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T01:40:56.296000Z,1785807656.296,0.0004191118782361177,cores,0.0004191118782361177,0.041911187823611765,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T02:40:56.296000Z,1785811256.296,0.0004230981074710171,cores,0.0004230981074710171,0.04230981074710171,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T03:40:56.296000Z,1785814856.296,0.0003870182070315145,cores,0.0003870182070315145,0.038701820703151445,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T04:40:56.296000Z,1785818456.296,0.0004023686138038239,cores,0.0004023686138038239,0.04023686138038239,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T05:40:56.296000Z,1785822056.296,0.0003718299856199491,cores,0.0003718299856199491,0.03718299856199491,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T06:40:56.296000Z,1785825656.296,0.0003907206205669207,cores,0.0003907206205669207,0.03907206205669207,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T07:40:56.296000Z,1785829256.296,0.00038380807550399766,cores,0.00038380807550399766,0.03838080755039976,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T08:40:56.296000Z,1785832856.296,0.0004085192656368517,cores,0.0004085192656368517,0.04085192656368517,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T09:40:56.296000Z,1785836456.296,0.0003871419546971213,cores,0.0003871419546971213,0.03871419546971213,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T10:40:56.296000Z,1785840056.296,0.00036656717063560275,cores,0.00036656717063560275,0.036656717063560273,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T11:40:56.296000Z,1785843656.296,0.0004010809810008824,cores,0.0004010809810008824,0.040108098100088245,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T12:40:56.296000Z,1785847256.296,0.00039815539503850725,cores,0.00039815539503850725,0.03981553950385072,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T13:40:56.296000Z,1785850856.296,0.000395032130499197,cores,0.000395032130499197,0.039503213049919696,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T14:40:56.296000Z,1785854456.296,0.00036580920366931355,cores,0.00036580920366931355,0.036580920366931356,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T15:40:56.296000Z,1785858056.296,0.00040243468802957273,cores,0.00040243468802957273,0.040243468802957275,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T16:40:56.296000Z,1785861656.296,0.0004128205214794271,cores,0.0004128205214794271,0.04128205214794271,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T17:40:56.296000Z,1785865256.296,0.00023832484058305896,cores,0.00023832484058305896,0.023832484058305896,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T18:40:56.296000Z,1785868856.296,0.000391444161951867,cores,0.000391444161951867,0.0391444161951867,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T19:40:56.296000Z,1785872456.296,0.00039308408812171325,cores,0.00039308408812171325,0.039308408812171326,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T20:40:56.296000Z,1785876056.296,0.0004018368157174444,cores,0.0004018368157174444,0.04018368157174444,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T21:40:56.296000Z,1785879656.296,0.00040863887353122225,cores,0.00040863887353122225,0.04086388735312223,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T22:40:56.296000Z,1785883256.296,0.0004085162453622348,cores,0.0004085162453622348,0.04085162453622348,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T23:40:56.296000Z,1785886856.296,0.0003857816847512105,cores,0.0003857816847512105,0.03857816847512105,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T00:40:56.296000Z,1785890456.296,0.0004111014044282637,cores,0.0004111014044282637,0.04111014044282637,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T01:40:56.296000Z,1785894056.296,0.00039344534616105547,cores,0.00039344534616105547,0.03934453461610555,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T02:40:56.296000Z,1785897656.296,0.0003853531899609526,cores,0.0003853531899609526,0.03853531899609526,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T03:40:56.296000Z,1785901256.296,0.00042105880096331556,cores,0.00042105880096331556,0.04210588009633156,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T04:40:56.296000Z,1785904856.296,0.00038742497938833425,cores,0.00038742497938833425,0.03874249793883343,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T05:40:56.296000Z,1785908456.296,0.00041675848943199426,cores,0.00041675848943199426,0.04167584894319943,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T06:40:56.296000Z,1785912056.296,0.00039316119777669265,cores,0.00039316119777669265,0.039316119777669266,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T07:40:56.296000Z,1785915656.296,0.00039345270735777774,cores,0.00039345270735777774,0.039345270735777774,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T08:40:56.296000Z,1785919256.296,0.0004144163270420616,cores,0.0004144163270420616,0.04144163270420616,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T09:40:56.296000Z,1785922856.296,0.0004070725216469972,cores,0.0004070725216469972,0.04070725216469972,,
