service,metric,namespace,pod,timestamp,timestamp_unix,value,unit,cpu_cores,cpu_percent_of_one_core,memory_bytes,memory_mib
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T22:14:01.927000Z,1785536041.927,0.00041204274205457485,cores,0.00041204274205457485,0.04120427420545748,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-07-31T23:14:01.927000Z,1785539641.927,0.00040806835875864425,cores,0.00040806835875864425,0.04080683587586442,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T00:14:01.927000Z,1785543241.927,0.00039403093069578603,cores,0.00039403093069578603,0.0394030930695786,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T01:14:01.927000Z,1785546841.927,0.00042580724500188634,cores,0.00042580724500188634,0.042580724500188634,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T02:14:01.927000Z,1785550441.927,0.00038432231869747963,cores,0.00038432231869747963,0.038432231869747965,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T03:14:01.927000Z,1785554041.927,0.000393132676796552,cores,0.000393132676796552,0.0393132676796552,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T04:14:01.927000Z,1785557641.927,0.00040235529634526145,cores,0.00040235529634526145,0.040235529634526146,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T05:14:01.927000Z,1785561241.927,0.00038504732340456074,cores,0.00038504732340456074,0.03850473234045607,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T06:14:01.927000Z,1785564841.927,0.00040464117068535264,cores,0.00040464117068535264,0.04046411706853526,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T07:14:01.927000Z,1785568441.927,0.00040048919829640964,cores,0.00040048919829640964,0.04004891982964096,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T08:14:01.927000Z,1785572041.927,0.0003448840573885777,cores,0.0003448840573885777,0.03448840573885777,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T09:14:01.927000Z,1785575641.927,0.00038834847446011454,cores,0.00038834847446011454,0.038834847446011456,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T10:14:01.927000Z,1785579241.927,0.00039594118964595337,cores,0.00039594118964595337,0.03959411896459534,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T11:14:01.927000Z,1785582841.927,0.0004080447817489067,cores,0.0004080447817489067,0.04080447817489067,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T12:14:01.927000Z,1785586441.927,0.0004189790487318888,cores,0.0004189790487318888,0.04189790487318888,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T13:14:01.927000Z,1785590041.927,0.0003838490968947709,cores,0.0003838490968947709,0.038384909689477095,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T14:14:01.927000Z,1785593641.927,0.00039993906176376585,cores,0.00039993906176376585,0.03999390617637658,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T15:14:01.927000Z,1785597241.927,0.00041268676772886296,cores,0.00041268676772886296,0.041268676772886294,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T16:14:01.927000Z,1785600841.927,0.00041493509905933095,cores,0.00041493509905933095,0.0414935099059331,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T17:14:01.927000Z,1785604441.927,0.0004068961657262742,cores,0.0004068961657262742,0.040689616572627416,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T18:14:01.927000Z,1785608041.927,0.0003858107092092262,cores,0.0003858107092092262,0.038581070920922625,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T19:14:01.927000Z,1785611641.927,0.0003928865365322305,cores,0.0003928865365322305,0.03928865365322305,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T20:14:01.927000Z,1785615241.927,0.00037970148387747506,cores,0.00037970148387747506,0.03797014838774751,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T21:14:01.927000Z,1785618841.927,0.00043456925696093066,cores,0.00043456925696093066,0.043456925696093066,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T22:14:01.927000Z,1785622441.927,0.00036922707409497735,cores,0.00036922707409497735,0.03692270740949773,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-01T23:14:01.927000Z,1785626041.927,0.00037383051377437576,cores,0.00037383051377437576,0.037383051377437575,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T00:14:01.927000Z,1785629641.927,0.00041186151745926903,cores,0.00041186151745926903,0.0411861517459269,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T01:14:01.927000Z,1785633241.927,0.00039806498323175665,cores,0.00039806498323175665,0.03980649832317566,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T02:14:01.927000Z,1785636841.927,0.0004035792414714564,cores,0.0004035792414714564,0.04035792414714564,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T03:14:01.927000Z,1785640441.927,0.00038998398704880076,cores,0.00038998398704880076,0.038998398704880075,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T04:14:01.927000Z,1785644041.927,0.00037886177766403736,cores,0.00037886177766403736,0.03788617776640374,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T05:14:01.927000Z,1785647641.927,0.00038132100201344806,cores,0.00038132100201344806,0.038132100201344804,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T06:14:01.927000Z,1785651241.927,0.0003714688769887939,cores,0.0003714688769887939,0.03714688769887939,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T07:14:01.927000Z,1785654841.927,0.0004026230742681405,cores,0.0004026230742681405,0.04026230742681405,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T08:14:01.927000Z,1785658441.927,0.00039613942162420733,cores,0.00039613942162420733,0.039613942162420736,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T09:14:01.927000Z,1785662041.927,0.0003894715071146743,cores,0.0003894715071146743,0.03894715071146743,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T10:14:01.927000Z,1785665641.927,0.0003916960672226911,cores,0.0003916960672226911,0.03916960672226911,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T11:14:01.927000Z,1785669241.927,0.0004051516610496623,cores,0.0004051516610496623,0.04051516610496623,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T12:14:01.927000Z,1785672841.927,0.0003716469508681502,cores,0.0003716469508681502,0.037164695086815025,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T13:14:01.927000Z,1785676441.927,0.0003940108549235065,cores,0.0003940108549235065,0.03940108549235065,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T14:14:01.927000Z,1785680041.927,0.0003820887602677,cores,0.0003820887602677,0.038208876026770006,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T15:14:01.927000Z,1785683641.927,0.0003937695121177674,cores,0.0003937695121177674,0.039376951211776735,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T16:14:01.927000Z,1785687241.927,0.00041326844472393487,cores,0.00041326844472393487,0.04132684447239349,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T17:14:01.927000Z,1785690841.927,0.0003939199322476083,cores,0.0003939199322476083,0.039391993224760835,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T18:14:01.927000Z,1785694441.927,0.000377807547901414,cores,0.000377807547901414,0.037780754790141396,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T19:14:01.927000Z,1785698041.927,0.00040451933584794504,cores,0.00040451933584794504,0.04045193358479451,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T20:14:01.927000Z,1785701641.927,0.0004092326887086348,cores,0.0004092326887086348,0.040923268870863484,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T21:14:01.927000Z,1785705241.927,0.00038051330062199677,cores,0.00038051330062199677,0.03805133006219968,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T22:14:01.927000Z,1785708841.927,0.0003990746703250043,cores,0.0003990746703250043,0.03990746703250043,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-02T23:14:01.927000Z,1785712441.927,0.0003694816087243167,cores,0.0003694816087243167,0.03694816087243167,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T00:14:01.927000Z,1785716041.927,0.00036269294117650643,cores,0.00036269294117650643,0.03626929411765064,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T01:14:01.927000Z,1785719641.927,0.00036894656239010176,cores,0.00036894656239010176,0.03689465623901018,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T02:14:01.927000Z,1785723241.927,0.0003768723099971814,cores,0.0003768723099971814,0.03768723099971814,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T03:14:01.927000Z,1785726841.927,0.00040757045961991646,cores,0.00040757045961991646,0.040757045961991645,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T04:14:01.927000Z,1785730441.927,0.0003981434884344301,cores,0.0003981434884344301,0.03981434884344301,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T05:14:01.927000Z,1785734041.927,0.00040174534712781684,cores,0.00040174534712781684,0.040174534712781686,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T06:14:01.927000Z,1785737641.927,0.0003544185664913142,cores,0.0003544185664913142,0.03544185664913142,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T07:14:01.927000Z,1785741241.927,0.00039517298204991817,cores,0.00039517298204991817,0.039517298204991815,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T08:14:01.927000Z,1785744841.927,0.00038804715850880285,cores,0.00038804715850880285,0.038804715850880286,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T09:14:01.927000Z,1785748441.927,0.00039483219835342685,cores,0.00039483219835342685,0.039483219835342684,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T10:14:01.927000Z,1785752041.927,0.0003867036087637956,cores,0.0003867036087637956,0.03867036087637956,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T11:14:01.927000Z,1785755641.927,0.00039939423677722507,cores,0.00039939423677722507,0.039939423677722505,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T12:14:01.927000Z,1785759241.927,0.0004044938771701128,cores,0.0004044938771701128,0.04044938771701128,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T13:14:01.927000Z,1785762841.927,0.00039170267327077475,cores,0.00039170267327077475,0.03917026732707748,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T14:14:01.927000Z,1785766441.927,0.00038106046342968223,cores,0.00038106046342968223,0.03810604634296822,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T15:14:01.927000Z,1785770041.927,0.0003942328759619252,cores,0.0003942328759619252,0.03942328759619252,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T16:14:01.927000Z,1785773641.927,0.0003994056651492428,cores,0.0003994056651492428,0.03994056651492428,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T17:14:01.927000Z,1785777241.927,0.0003984340943766616,cores,0.0003984340943766616,0.039843409437666163,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T18:14:01.927000Z,1785780841.927,0.0003987636757904378,cores,0.0003987636757904378,0.039876367579043774,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T19:14:01.927000Z,1785784441.927,0.0003723384851855299,cores,0.0003723384851855299,0.037233848518552985,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T20:14:01.927000Z,1785788041.927,0.00038248591476272277,cores,0.00038248591476272277,0.03824859147627228,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T21:14:01.927000Z,1785791641.927,0.0003791287591842764,cores,0.0003791287591842764,0.03791287591842764,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T22:14:01.927000Z,1785795241.927,0.0003688575524982333,cores,0.0003688575524982333,0.03688575524982333,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-03T23:14:01.927000Z,1785798841.927,0.00038331483615776564,cores,0.00038331483615776564,0.03833148361577656,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T00:14:01.927000Z,1785802441.927,0.00040658002043998106,cores,0.00040658002043998106,0.04065800204399811,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T01:14:01.927000Z,1785806041.927,0.00038857815521743926,cores,0.00038857815521743926,0.03885781552174393,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T02:14:01.927000Z,1785809641.927,0.00040253138029955126,cores,0.00040253138029955126,0.04025313802995513,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T03:14:01.927000Z,1785813241.927,0.00035872588235286135,cores,0.00035872588235286135,0.035872588235286135,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T04:14:01.927000Z,1785816841.927,0.000377476091433349,cores,0.000377476091433349,0.0377476091433349,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T05:14:01.927000Z,1785820441.927,0.0003765187127733178,cores,0.0003765187127733178,0.03765187127733178,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T06:14:01.927000Z,1785824041.927,0.0003885180192194621,cores,0.0003885180192194621,0.03885180192194621,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T07:14:01.927000Z,1785827641.927,0.0003985400871993053,cores,0.0003985400871993053,0.03985400871993053,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T08:14:01.927000Z,1785831241.927,0.0003718295652173686,cores,0.0003718295652173686,0.03718295652173686,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T09:14:01.927000Z,1785834841.927,0.00038934229146905363,cores,0.00038934229146905363,0.038934229146905364,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T10:14:01.927000Z,1785838441.927,0.000387231159797258,cores,0.000387231159797258,0.038723115979725796,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T11:14:01.927000Z,1785842041.927,0.00038106505561905215,cores,0.00038106505561905215,0.038106505561905216,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T12:14:01.927000Z,1785845641.927,0.0004047757368346595,cores,0.0004047757368346595,0.040477573683465946,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T13:14:01.927000Z,1785849241.927,0.00038608102410267936,cores,0.00038608102410267936,0.038608102410267936,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T14:14:01.927000Z,1785852841.927,0.00037685639498902414,cores,0.00037685639498902414,0.03768563949890241,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T15:14:01.927000Z,1785856441.927,0.0003994636745352413,cores,0.0003994636745352413,0.03994636745352413,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T16:14:01.927000Z,1785860041.927,0.0003922303734920669,cores,0.0003922303734920669,0.03922303734920669,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T17:14:01.927000Z,1785863641.927,0.0003909023617966493,cores,0.0003909023617966493,0.039090236179664936,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T18:14:01.927000Z,1785867241.927,0.00038782343163371497,cores,0.00038782343163371497,0.038782343163371494,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T19:14:01.927000Z,1785870841.927,0.00038085185787203353,cores,0.00038085185787203353,0.03808518578720335,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T20:14:01.927000Z,1785874441.927,0.00041536654685586,cores,0.00041536654685586,0.041536654685586,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T21:14:01.927000Z,1785878041.927,0.0004081805958531232,cores,0.0004081805958531232,0.04081805958531232,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T22:14:01.927000Z,1785881641.927,0.000395825278924757,cores,0.000395825278924757,0.0395825278924757,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-04T23:14:01.927000Z,1785885241.927,0.0004322114456839312,cores,0.0004322114456839312,0.04322114456839312,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T00:14:01.927000Z,1785888841.927,0.000366696053884492,cores,0.000366696053884492,0.0366696053884492,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T01:14:01.927000Z,1785892441.927,0.00039766033531589694,cores,0.00039766033531589694,0.039766033531589695,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T02:14:01.927000Z,1785896041.927,0.00037710564793744835,cores,0.00037710564793744835,0.037710564793744836,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T03:14:01.927000Z,1785899641.927,0.00038003756354497697,cores,0.00038003756354497697,0.038003756354497695,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T04:14:01.927000Z,1785903241.927,0.0003891080810353227,cores,0.0003891080810353227,0.03891080810353227,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T05:14:01.927000Z,1785906841.927,0.000397241594265106,cores,0.000397241594265106,0.0397241594265106,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T06:14:01.927000Z,1785910441.927,0.0003813597431526505,cores,0.0003813597431526505,0.038135974315265046,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T07:14:01.927000Z,1785914041.927,0.00042687537782983676,cores,0.00042687537782983676,0.042687537782983676,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T08:14:01.927000Z,1785917641.927,0.0004068022233740099,cores,0.0004068022233740099,0.04068022233740099,,
pbx-web,cpu_usage,pbx-web,lab-rebuild-relay-79957dbd4-xsqhl,2026-08-05T09:14:01.927000Z,1785921241.927,0.00040509369956363573,cores,0.00040509369956363573,0.040509369956363575,,
